Term,Date,Value
Personalized learning,5/1/2010,0
Personalized learning,6/1/2010,1.5528417571041058
Personalized learning,7/1/2010,1.8695213531352972
Personalized learning,8/1/2010,0
Personalized learning,9/1/2010,1.2180824330711733
Personalized learning,10/1/2010,1.895043162636789
Personalized learning,11/1/2010,2.7881686524367337
Personalized learning,12/1/2010,1.6051812371791712
Personalized learning,1/1/2011,1.4220500809329244
Personalized learning,2/1/2011,1.5991690794944498
Personalized learning,3/1/2011,1.5151726417722573
Personalized learning,4/1/2011,1.2829225157423532
Personalized learning,5/1/2011,1.1273526554476354
Personalized learning,6/1/2011,1.3736427902460733
Personalized learning,7/1/2011,1.4122830702830662
Personalized learning,8/1/2011,1.8015322824381346
Personalized learning,9/1/2011,1.7799715208727924
Personalized learning,10/1/2011,2.310954015983373
Personalized learning,11/1/2011,2.6436507526231723
Personalized learning,12/1/2011,2.6618477409083012
Personalized learning,1/1/2012,1.2898478078384772
Personalized learning,2/1/2012,1.9890346370481555
Personalized learning,3/1/2012,1.6066850365191319
Personalized learning,4/1/2012,2.0260136021191326
Personalized learning,5/1/2012,2.3933866176648033
Personalized learning,6/1/2012,2.751190222414048
Personalized learning,7/1/2012,1.8953244878387565
Personalized learning,8/1/2012,2.597531703248769
Personalized learning,9/1/2012,2.8185469661607314
Personalized learning,10/1/2012,1.865595037994785
Personalized learning,11/1/2012,2.744864430057329
Personalized learning,12/1/2012,2.2191466893470086
Personalized learning,1/1/2013,2.423773743180618
