Term,Date,Value
Inclusive AI,4/1/2017,0
Inclusive AI,5/1/2017,0
Inclusive AI,6/1/2017,0
Inclusive AI,7/1/2017,0
Inclusive AI,8/1/2017,0
Inclusive AI,9/1/2017,0
Inclusive AI,10/1/2017,0
Inclusive AI,11/1/2017,0
Inclusive AI,12/1/2017,0
Inclusive AI,1/1/2018,0.333436467861701
Inclusive AI,2/1/2018,0
Inclusive AI,3/1/2018,0.378459563685444
Inclusive AI,4/1/2018,0.3733146721448437
Inclusive AI,5/1/2018,0
Inclusive AI,6/1/2018,0
Inclusive AI,7/1/2018,0
Inclusive AI,8/1/2018,0
Inclusive AI,9/1/2018,0
Inclusive AI,10/1/2018,0
Inclusive AI,11/1/2018,0
Inclusive AI,12/1/2018,0
Inclusive AI,1/1/2019,0.3605344466473907
Inclusive AI,2/1/2019,0
Inclusive AI,3/1/2019,0
Inclusive AI,4/1/2019,0
Inclusive AI,5/1/2019,0
Inclusive AI,6/1/2019,0
Inclusive AI,7/1/2019,0
Inclusive AI,8/1/2019,0.5794962502302192
Inclusive AI,9/1/2019,0
Inclusive AI,10/1/2019,0
Inclusive AI,11/1/2019,0
Inclusive AI,12/1/2019,0
Inclusive AI,1/1/2020,0.3193961315177102
Inclusive AI,2/1/2020,0
Inclusive AI,3/1/2020,0
Inclusive AI,4/1/2020,0
Inclusive AI,5/1/2020,0.2804909243329679
Inclusive AI,6/1/2020,0
Inclusive AI,7/1/2020,0
Inclusive AI,8/1/2020,0
Inclusive AI,9/1/2020,0
Inclusive AI,10/1/2020,0
Inclusive AI,11/1/2020,0
Inclusive AI,12/1/2020,0
Inclusive AI,1/1/2021,0
Inclusive AI,2/1/2021,0
Inclusive AI,3/1/2021,0
Inclusive AI,4/1/2021,0
Inclusive AI,5/1/2021,0
Inclusive AI,6/1/2021,0
Inclusive AI,7/1/2021,0
Inclusive AI,8/1/2021,0
Inclusive AI,9/1/2021,0.3589382384262841
Inclusive AI,10/1/2021,0
Inclusive AI,11/1/2021,0.47186760326901156
Inclusive AI,12/1/2021,0
Inclusive AI,1/1/2022,0.4370967255705917
Inclusive AI,2/1/2022,0.3627843784688744
Inclusive AI,3/1/2022,0
Inclusive AI,4/1/2022,0.3424290899194262
Inclusive AI,5/1/2022,0.29887202378547684
Inclusive AI,6/1/2022,0.330328308717368
Inclusive AI,7/1/2022,0.3720474070512242
Inclusive AI,8/1/2022,0.3007992095298274
Inclusive AI,9/1/2022,0
Inclusive AI,10/1/2022,0.337519971273039
Inclusive AI,11/1/2022,0.3888047236283702
Inclusive AI,12/1/2022,0.5097520663405195
Inclusive AI,1/1/2023,0.6585176521908148
Inclusive AI,2/1/2023,0.9184146864793044
Inclusive AI,3/1/2023,0.8649237133163011
Inclusive AI,4/1/2023,1.1066329148360277
Inclusive AI,5/1/2023,1.040432569120453
Inclusive AI,6/1/2023,1.0197434817020614
Inclusive AI,7/1/2023,1.066143538524536
Inclusive AI,8/1/2023,1.2573768264354506
Inclusive AI,9/1/2023,1.5312659553175159
Inclusive AI,10/1/2023,1.4432627468102972
Inclusive AI,11/1/2023,1.9052577910715878
Inclusive AI,12/1/2023,1.632075124172518
Inclusive AI,1/1/2024,1.879453043737374
Inclusive AI,2/1/2024,2.1883925399311277
Inclusive AI,3/1/2024,1.641157934960743
Inclusive AI,4/1/2024,2.311498900236781
Inclusive AI,5/1/2024,2.347345000858135
Inclusive AI,6/1/2024,2.0159839557989048
Inclusive AI,7/1/2024,1.7349618302064662
Inclusive AI,8/1/2024,1.7986554418470513
AI education resources,1/1/2010,0
AI education resources,2/1/2010,0
AI education resources,3/1/2010,0
AI education resources,4/1/2010,0
AI education resources,5/1/2010,0
AI education resources,6/1/2010,0
AI education resources,7/1/2010,0
AI education resources,8/1/2010,0
AI education resources,9/1/2010,0
AI education resources,10/1/2010,0
AI education resources,11/1/2010,0
AI education resources,12/1/2010,0
AI education resources,1/1/2011,0
AI education resources,2/1/2011,0
AI education resources,3/1/2011,0
AI education resources,4/1/2011,0
AI education resources,5/1/2011,0
AI education resources,6/1/2011,0
AI education resources,7/1/2011,0
AI education resources,8/1/2011,0
AI education resources,9/1/2011,0
AI education resources,10/1/2011,0
AI education resources,11/1/2011,0
AI education resources,12/1/2011,0
AI education resources,1/1/2012,0
AI education resources,2/1/2012,0
AI education resources,3/1/2012,0
AI education resources,4/1/2012,0
AI education resources,5/1/2012,0
AI education resources,6/1/2012,0
AI education resources,7/1/2012,0
AI education resources,8/1/2012,0
AI education resources,9/1/2012,0
AI education resources,10/1/2012,0
AI education resources,11/1/2012,0
AI education resources,12/1/2012,0
AI education resources,1/1/2013,0
AI education resources,2/1/2013,0
AI education resources,3/1/2013,0
AI education resources,4/1/2013,0
AI education resources,5/1/2013,0
AI education resources,6/1/2013,0
AI education resources,7/1/2013,0
AI education resources,8/1/2013,0
AI education resources,9/1/2013,0
AI education resources,10/1/2013,0
AI education resources,11/1/2013,0
AI education resources,12/1/2013,0
AI education resources,1/1/2014,0
AI education resources,2/1/2014,0
AI education resources,3/1/2014,0
AI education resources,4/1/2014,0
AI education resources,5/1/2014,0
AI education resources,6/1/2014,0
AI education resources,7/1/2014,0
AI education resources,8/1/2014,0
AI education resources,9/1/2014,0
AI education resources,10/1/2014,0
AI education resources,11/1/2014,0
AI education resources,12/1/2014,0
AI education resources,1/1/2015,0
AI education resources,2/1/2015,0
AI education resources,3/1/2015,0
AI education resources,4/1/2015,0
AI education resources,5/1/2015,0
AI education resources,6/1/2015,0
AI education resources,7/1/2015,0
AI education resources,8/1/2015,0
AI education resources,9/1/2015,0
AI education resources,10/1/2015,0
AI education resources,11/1/2015,0
AI education resources,12/1/2015,0
AI education resources,1/1/2016,0
AI education resources,2/1/2016,0
AI education resources,3/1/2016,0
AI education resources,4/1/2016,0
AI education resources,5/1/2016,0
AI education resources,6/1/2016,0
AI education resources,7/1/2016,0
AI education resources,8/1/2016,0
AI education resources,9/1/2016,0
AI education resources,10/1/2016,0
AI education resources,11/1/2016,0
AI education resources,12/1/2016,0
AI education resources,1/1/2017,0
AI education resources,2/1/2017,0
AI education resources,3/1/2017,0
AI education resources,4/1/2017,0
AI education resources,5/1/2017,0
AI education resources,6/1/2017,0
AI education resources,7/1/2017,0
AI education resources,8/1/2017,0.3613821583754916
AI education resources,9/1/2017,0
AI education resources,10/1/2017,0
AI education resources,11/1/2017,0
AI education resources,12/1/2017,0
AI education resources,1/1/2018,0
AI education resources,2/1/2018,0
AI education resources,3/1/2018,0
AI education resources,4/1/2018,0
AI education resources,5/1/2018,0
AI education resources,6/1/2018,0
AI education resources,7/1/2018,0
AI education resources,8/1/2018,0
AI education resources,9/1/2018,0
AI education resources,10/1/2018,0
AI education resources,11/1/2018,0
AI education resources,12/1/2018,0
AI education resources,1/1/2019,0
AI education resources,2/1/2019,0
AI education resources,3/1/2019,0
AI education resources,4/1/2019,0
AI education resources,5/1/2019,0
AI education resources,6/1/2019,0
AI education resources,7/1/2019,0
AI education resources,8/1/2019,0
AI education resources,9/1/2019,0
AI education resources,10/1/2019,0
AI education resources,11/1/2019,0
AI education resources,12/1/2019,0
AI education resources,1/1/2020,0
AI education resources,2/1/2020,0
AI education resources,3/1/2020,0
AI education resources,4/1/2020,0
AI education resources,5/1/2020,0
AI education resources,6/1/2020,0
AI education resources,7/1/2020,0
AI education resources,8/1/2020,0
AI education resources,9/1/2020,0
AI education resources,10/1/2020,0
AI education resources,11/1/2020,0
AI education resources,12/1/2020,0
AI education resources,1/1/2021,0
AI education resources,2/1/2021,0
AI education resources,3/1/2021,0
AI education resources,4/1/2021,0
AI education resources,5/1/2021,0
AI education resources,6/1/2021,0
AI education resources,7/1/2021,0
AI education resources,8/1/2021,0
AI education resources,9/1/2021,0
AI education resources,10/1/2021,0
AI education resources,11/1/2021,0
AI education resources,12/1/2021,0
AI education resources,1/1/2022,0
AI education resources,2/1/2022,0
AI education resources,3/1/2022,0
AI education resources,4/1/2022,0
AI education resources,5/1/2022,0
AI education resources,6/1/2022,0
AI education resources,7/1/2022,0
AI education resources,8/1/2022,0
AI education resources,9/1/2022,0
AI education resources,10/1/2022,0
AI education resources,11/1/2022,0
AI education resources,12/1/2022,0
AI education resources,1/1/2023,0
AI education resources,2/1/2023,0
AI education resources,3/1/2023,0
AI education resources,4/1/2023,0
AI education resources,5/1/2023,0
AI education resources,6/1/2023,0
AI education resources,7/1/2023,0
AI education resources,8/1/2023,0
AI education resources,9/1/2023,0
AI education resources,10/1/2023,0.3542795511479861
AI education resources,11/1/2023,0
AI education resources,12/1/2023,0
AI education resources,1/1/2024,0
AI education resources,2/1/2024,0.42706531873915615
AI education resources,3/1/2024,0.4808742393551808
AI education resources,4/1/2024,0
AI education resources,5/1/2024,0
AI education resources,6/1/2024,0.5180728691217517
AI education resources,7/1/2024,0.45889755800333853
AI education resources,8/1/2024,0.1692167232876563
